2014 USA Canoe Kayak Sprint National Championships,8/2/14 8:00,,,,,,,,,,
"Race #126, Event #201: Senior Men 200m K1 Heat 1",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
570,"Murphy, Azusa",SCKC,32:19.4,1,12,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
415,"Crocker, Olivia",Gig Harbor,36:26.2,2,10,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
416,"Woodard, Nani",Gig Harbor,45:52.8,3,8,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 17:25,,,,,,,,,,
"Race #115, Event #5007: Senior Men 5000m C1 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
453,"Staubach, Justin",IND,22:46.1,1,12,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
499,"Ross, Ian",LCKC,25:27.6,2,10,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
603,"Naranjo, Amniel D.",UPCKC,25:59.9,3,8,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
609,"Ross, Gavin",WCC,26:23.8,4,6,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
498,"Hefner, Ben",LCKC,26:45.2,5,5,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
536,"Yarshou, Anatoli",OKC,26:53.9,6,4,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
608,"Podloch, David",WCC,27:44.8,7,3,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
610,"Ross, Jim",WCC,29:17.4,8,2,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 17:25,,,,,,,,,,
"Race #116, Event #5008: Junior Men 5000m K1 Final",Distance Course,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
463,"Murn, Tom",Keystone,21:52.3,1,12,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
537,"Puckett, Dylan",OKC,23:32.7,2,10,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
588,"Espinosa, Jonathan",SDCKT,23:45.2,3,8,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
436,"Kaleleiki, David",HCKT,24:01.1,4,6,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
611,"Landay, Noah",WCC,24:14.1,5,5,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
604,"Chipi, Yoseph",UPCKC,24:34.7,6,4,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
590,"Russell, Austin",SDCKT,24:51.0,7,3,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
501,"Wade, Tommy",LCKC,25:17.6,8,2,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
438,"Namba, Liam",HCKT,25:19.8,9,1,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
589,"McCarthy, Henry",SDCKT,25:32.2,10,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
437,"Kaleoaloha, Kanoa",HCKT,25:33.3,11,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
417,"Warren, Austin",Gig Harbor,25:47.7,12,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
500,"DeNeergaard, Sev",LCKC,,SCR,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 17:25,,,,,,,,,,
"Race #117, Event #5009: Senior Women 5000m K1 Final",Distance Course,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
504,"McLain, Alex",LCKC,24:31.3,1,12,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
540,"Mallory, Nicole",OKC,24:45.3,2,10,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
555,"Tokos, Sarah",Rice Creek,25:08.4,3,8,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
503,"Dwyer, Macy",LCKC,25:29.1,4,6,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
418,"McKeever, Katie",Gig Harbor,26:14.2,5,5,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
439,"Shimabukuro, Rebecca",HCKT,26:41.7,6,4,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
505,"Smith, Chelsea",LCKC,26:43.1,7,3,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
539,"Lewis, Kelsey",OKC,27:15.6,8,2,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
454,"Bowers, Nancy",IND,30:31.2,9,1,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
502,"Ash, Cannie",LCKC,,SCR,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
541,"Overton, Mia",OKC,,DNF,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 17:40,,,,,,,,,,
"Race #118, Event #5010: Juvenile Men 5000m C1 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
506,"Brunner, Riley",LCKC,27:42.9,1,12,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
420,"Kasperbauer, Kenny",Gig Harbor,28:02.6,2,10,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
421,"Tayman, Jake",Gig Harbor,28:41.1,3,8,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
419,"Grady, Ryan",Gig Harbor,28:57.5,4,6,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
591,"Chevallier, Paul",SDCKT,29:36.4,5,5,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
508,"Olson, Michael",LCKC,29:38.3,6,4,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
571,"Picardo, Kenji",SCKC,31:58.1,7,3,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
507,"Gibbs, Austin",LCKC,39:49.6,8,2,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 17:40,,,,,,,,,,
"Race #119, Event #5011: Junior Women 5000m C1 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
572,"Sampson, Lydia Keefe",SCKC,26:26.9,1,12,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
423,"Sousley, Makenzie",Gig Harbor,29:52.1,2,10,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
422,"Jones, Savannah",Gig Harbor,30:37.4,3,8,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 17:40,,,,,,,,,,
"Race #120, Event #5012: Juvenile Women 5000m K1 Final",Distance Course,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
424,"Bevin, Morgan",Gig Harbor,27:34.6,1,12,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
509,"Smith, Farran",LCKC,27:38.1,2,10,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
592,"Corrao, Mira",SDCKT,27:39.7,3,8,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
426,"Wilborn, Catherine",Gig Harbor,28:39.7,4,6,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
573,"Chino, Sakura",SCKC,28:54.0,5,5,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
556,"Dubois, Claire",Rice Creek,29:30.0,6,4,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
447,"Defries, Waileia",Ikaika,30:05.4,7,3,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
459,"Diget, Ashley",KCKC,32:29.9,8,2,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
543,"Kemether, Cecilia",OKC,35:24.3,9,1,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
425,"Misterek, Noelle",Gig Harbor,,DQ,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
474,"D'Aniello, Giorgia",SCKC,,SCR,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
542,"Cornforth, Bria",OKC,,SCR,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 17:55,,,,,,,,,,
"Race #121, Event #5014: Juvenile Men 5000m C2 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
510,"Martin, Tyler",LCKC,30:24.9,1,12,,,,,,
,"Grattan, Dustin",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
427,"Wickline, Jordan",Gig Harbor,32:32.6,2,10,,,,,,
,"Tatum, Mason",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 17:55,,,,,,,,,,
"Race #122, Event #5015: Junior Women 5000m C2 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
544,"Valentine, Delaney",OKC,57:36.4,1,12,,,,,,
,"Valentine, Maggie",OKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
511,"Oliver, Katie",LCKC,40:28.5,DQ,0,,,,,,
,"Martin, Kaley",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 17:55,,,,,,,,,,
"Race #123, Event #5017: Junior Men 5000m K2 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
575,"Karlinsey, Ben",SCKC,23:16.8,1,12,,,,,,
,"Weyna, Michael",SCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
448,"Garcia, Mana",Ikaika,25:11.8,2,10,,,,,,
,"Markowski, Brandon",Ikaika,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
538,"Turner, Joshua",OKC,25:18.8,3,8,,,,,,
,"Sexton, Brayden",OKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,7/31/14 17:00,,,,,,,,,,
"Race #54, Event #5018: Juvenile Men 5000m K2 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
594,"Miller, Michael",SDCKT,19:54.0,1,12,,,,,,
,"Miller, Ryan",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
545,"Baker, Myles",OKC,20:13.7,2,10,,,,,,
,"Moore, Anthony",OKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
428,"Capper, Jack",Gig Harbor,21:15.7,3,8,,,,,,
,"Barker, Justin",Gig Harbor,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
593,"Harmon, Sage",SDCKT,21:24.5,4,6,,,,,,
,"Carrillo, Christian",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
576,"Denny, Alec",SCKC,22:37.5,5,5,,,,,,
,"Denny, Aidan",SCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
449,"Yee, Nat",Ikaika,23:16.1,6,4,,,,,,
,"Jung, Ethan",Ikaika,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
557,"Ferreira, Alexandre",WCC,23:22.4,7,3,,,,,,
,"Norton, Chris",Rice Creek,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
602,"Gervasoni, Donovan",SFCKC,,DNF,0,,,,,,
,"Goetz, Tucker",SFCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 17:55,,,,,,,,,,
"Race #124, Event #5019: Junior Women 5000m K2 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
450,"Defries, Kaiolu",Ikaika,22:33.2,1,12,,,,,,
,"Ito, Hana",Ikaika,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
512,"Diaz, Gabi",LCKC,22:43.6,2,10,,,,,,
,"Teasley, Kota",LCKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
429,"Milner, Amanda",Gig Harbor,24:29.0,3,8,,,,,,
,"Gall, Christa",OKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
558,"Palen, Caroline",Rice Creek,,DNF,0,,,,,,
,"Blume, Emma",Rice Creek,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/1/14 17:55,,,,,,,,,,
"Race #125, Event #5020: Juvenile Women 5000m K2 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
595,"Borm, Danielle",SDCKT,23:33.9,1,12,,,,,,
,"Borm, Leilani",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
596,"Reed, Brittany",SDCKT,24:50.4,2,10,,,,,,
,"Ramirez, Geome",SDCKT,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
559,"Poecher, Ina",Rice Creek,25:17.0,3,8,,,,,,
,"Rogers, Cassie",Rice Creek,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
546,"Fielder, Drew",OKC,,DNF,0,,,,,,
,"Gorbet, Kaylee",OKC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 16:00,,,,,,,,,,
"Race #217, Event #5021: ParaCanoe Men K1 5000m Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
547,"Isaac, Shad",OKC,31:43.4,1,12,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 16:00,,,,,,,,,,
"Race #218, Event #5022: ParaCanoe Men V1 5000m Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
597,"Crouse, Gregory",SDCKT,30:26.3,1,12,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
548,"Utter, Ray",OKC,35:12.5,2,10,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
430,"Norberg, Danzig",Gig Harbor,35:31.5,3,8,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/2/14 16:00,,,,,,,,,,
"Race #219, Event #5023: ParaCanoe Women K1 5000m Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
598,"Proffitt, Irma",SDCKT,45:48.6,1,12,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/3/14 8:56,,,,,,,,,,
"Race #21, Event #7001: Masters Men A 500m K1 30-34 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Dumpert, James",WCC,02:39.4,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Diaz, Henry",IND,,DNS,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/3/14 8:56,,,,,,,,,,
"Race #22, Event #7002: Masters Men B 500m K1 35-39 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Cacatian, Leonardo",WCC,02:10.4,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/3/14 9:10,,,,,,,,,,
"Race #26, Event #7003: Masters Men C 500m K1 40-44 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Panchenko, Oleg",ROCK,01:50.9,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/3/14 8:28,,,,,,,,,,
"Race #10, Event #7005: Masters Men E 500m K1 50-54 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
7,"Kaunzinger, Kurt",RTR,02:10.4,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"O'Dell, Jim",LCKC,02:16.1,2,7,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Conley, Chuck",IND,02:16.9,3,5,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Small, Steve",SCKC,02:27.0,4,3,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Wade, Peter",LCKC,02:49.4,5,2,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Valentine, Michael",OKC,03:21.1,6,1,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Marcheco, Marlo",IND,,SCR,0,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/3/14 8:35,,,,,,,,,,
"Race #11, Event #7006: Masters Men F 500m K1 55-59 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2,"Ambotas, Alex",ROCK,02:04.1,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
3,"Chaffin, Jim",LCKC,02:39.9,2,7,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/3/14 8:35,,,,,,,,,,
"Race #12, Event #7007: Masters Men G 500m K1 60-64 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Johnson, Charlie",WCC,02:42.1,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/3/14 8:35,,,,,,,,,,
"Race #13, Event #7009: Masters Men I 500m K1 70-74 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Beavers, Bill",LCKC,02:49.0,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/3/14 8:35,,,,,,,,,,
"Race #14, Event #7010: Masters Men J 500m K1 75+ Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
8,"Paz, Rafael",IND,02:58.5,1,9,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
9,"Blendinger, Jack",LCKC,04:01.5,2,7,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/3/14 10:57,,,,,,,,,,
"Race #40, Event #7011: Masters Men A 500m K2 30-34 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
5,"Dumpert, James",WCC,02:16.2,1,9,,,,,,
,"Cacatian, Leonardo",WCC,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
4,"Marcheco, Marlo",IND,,SCR,0,,,,,,
,"Diaz, Henry",IND,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/3/14 10:15,,,,,,,,,,
"Race #31, Event #7013: Masters Men C 500m K2 40-44 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
Lane,Person,Team,Result,Place,Score,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
6,"Ambotas, Alex",ROCK,01:44.6,1,9,,,,,,
,"Panchenko, Oleg",ROCK,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Printed August 5, 2014 10:13 PM by JRaceman ",,,,,,,,,,,
2014 USA Canoe Kayak Sprint National Championships,8/3/14 11:11,,,,,,,,,,
"Race #42, Event #7014: Masters Men D 500m K2 45-49 Final",Lake Lanier Olympic Venue,,,,,,,,,,
Results and Score,,,,,,,,,,,
